i,subset,qa,qs,qn,x,n,n.obs,prior.mean,obs.min,obs.max,posterior.mean,posterior.hdi.low,posterior.hdi.high,obs.range,hdi.range
892,S900,0.1914,0.2051,0.6035,0.8366,6333,5,0.36131375335543975,0.3597031422706458,0.36365071845886626,0.3613543667806921,0.35472206434623554,0.3685432980275003,0.003947576188220447,0.013821233681264755
893,S901,0.2318,0.4694,0.2988,0.6485,4135,5,0.5429746070133011,0.535912938331318,0.5518742442563482,0.5430620621859066,0.5331981162156255,0.5534158708119274,0.0159613059250302,0.02021775459630193
894,S902,0.1912,0.4014,0.4075,0.2749,9631,5,0.3072162807600457,0.30609490187934796,0.3086906863254075,0.3071440921715775,0.3024792553492702,0.3123279779020006,0.002595784446059568,0.009848722552730393
895,S903,0.2483,0.2075,0.5442,0.3382,5144,5,0.31776827371695177,0.3120139968895801,0.3215396578538103,0.31781561453879864,0.3113529511890252,0.32501227292223966,0.009525660964230187,0.013659321733214491
896,S904,0.3857,0.3815,0.2329,0.5819,5697,5,0.6097244163594875,0.6025978585220292,0.617693522906793,0.6098097918320634,0.600022816545017,0.6188597008797393,0.01509566438476384,0.018836884334722304
897,S905,0.2091,0.1461,0.6448,0.537,5400,5,0.2786666666666667,0.2737037037037037,0.2814814814814815,0.2786816326030452,0.2727005096070271,0.2851791115598773,0.007777777777777772,0.012478601952850221
898,S906,0.5541,0.1758,0.2701,0.5633,8406,5,0.6551272900309303,0.6506067094932191,0.6570306923625981,0.655108710063585,0.6473551762942102,0.6632172437644958,0.0064239828693790635,0.015862067470285512
899,S907,0.5789,0.3636,0.0575,0.2535,5295,5,0.6696506137865912,0.6653446647780925,0.6715769593956563,0.6696566540283198,0.6599799597777436,0.6802898184092779,0.006232294617563805,0.02030985863153434
900,S908,0.0525,0.4735,0.474,0.5425,8901,5,0.3108639478710257,0.30771823390630265,0.3143467026176834,0.3109291496467412,0.305938891539011,0.31620749903229095,0.006628468711380731,0.010268607493279958
901,S909,0.7257,0.1152,0.1591,0.789,7397,5,0.816547248884683,0.8158712991753414,0.817763958361498,0.8166270990487368,0.8076306415450708,0.8262612525995326,0.0018926591861565534,0.018630611054461843
902,S91,0.0991,0.5712,0.3297,0.4361,3589,5,0.34182223460573974,0.3379771524101421,0.34772917247144053,0.3418917671829787,0.3338935466469475,0.3511181382299102,0.009752020061298439,0.017224591582962745
903,S910,0.3783,0.1437,0.478,0.1842,7515,5,0.3966467065868264,0.3950765136393879,0.3997338656021291,0.3966966180484725,0.39038066226866786,0.4032729102152063,0.004657351962741196,0.012892247946538427
904,S911,0.1154,0.6017,0.2829,0.0442,8348,5,0.14688548155246767,0.14590321034978437,0.14841878294202204,0.1469269037633207,0.1432180716572402,0.15046569909731078,0.0025155725922376693,0.00724762744007057
905,S912,0.4204,0.1502,0.4294,0.6047,4792,5,0.5118948247078464,0.5095993322203672,0.513355592654424,0.5118487427330156,0.5024709936736093,0.5204348175694131,0.0037562604340567463,0.017963823895803865
906,S913,0.4494,0.5256,0.0251,0.5612,7338,5,0.7470973017170891,0.7431180158081221,0.752929953665849,0.7471406260311877,0.7380588712159522,0.7565175628141309,0.009811937857726938,0.0184586915981787
907,S914,0.3679,0.5061,0.1259,0.4178,4544,5,0.580193661971831,0.5759242957746479,0.5845070422535211,0.5803339020419676,0.5702881060665941,0.5904381335369177,0.008582746478873249,0.020150027470323573
908,S915,0.4495,0.5018,0.0486,0.5104,1635,5,0.7120489296636086,0.7045871559633028,0.7314984709480122,0.7120971207771835,0.694584830939308,0.7307873474742632,0.026911314984709445,0.03620251653495521
909,S916,0.4827,0.4143,0.103,0.7355,6611,5,0.7905611859022841,0.7874754197549538,0.7959461503554681,0.7905500986894903,0.7811193584481179,0.800928751988215,0.008470730600514287,0.019809393540097142
910,S917,0.3027,0.4601,0.2371,0.8545,1071,5,0.7331465919701213,0.7189542483660131,0.7488328664799253,0.733443820740849,0.7111698544237031,0.7578919070140456,0.029878618113912236,0.046722052590342567
911,S918,0.2164,0.339,0.4446,0.5498,7130,5,0.3972791023842917,0.3922861150070126,0.40098176718092565,0.39730613595608033,0.3907103829197194,0.40355670092912865,0.008695652173913049,0.012846318009409274
912,S919,0.3635,0.281,0.3555,0.4112,4218,5,0.47467994310099576,0.4691797060218113,0.4777145566619251,0.4746835001376494,0.46522589489522814,0.48374884551258246,0.008534850640113778,0.018522950617354317
913,S92,0.1,0.652,0.248,0.9481,3388,5,0.7111570247933884,0.7072018890200709,0.7157615112160567,0.7112219338077919,0.6991126974244348,0.7241674380135179,0.008559622195985828,0.02505474058908308
914,S920,0.4923,0.4518,0.0559,0.2353,6196,5,0.5947062621045835,0.5898967075532602,0.5979664299548095,0.5947828159175114,0.5863648513691841,0.6040921025462536,0.00806972240154935,0.017727251177069414
915,S921,0.4657,0.276,0.2584,0.6903,4853,5,0.6528745106119925,0.6492890995260664,0.6562950752112096,0.6529235524228152,0.6431405183939007,0.6639224345064606,0.007005975685143162,0.02078191611255986
916,S922,0.165,0.5615,0.2735,0.7277,1552,5,0.5743556701030929,0.5554123711340206,0.586340206185567,0.5743401239569665,0.5560964013545756,0.5899890352495049,0.030927835051546393,0.03389263389492925
917,S923,0.3351,0.3249,0.3399,0.6553,4967,5,0.5472921280450976,0.5419770485202335,0.5528488020938193,0.5473528365215778,0.5383524389177626,0.5561128047450076,0.010871753573585718,0.01776036582724494
918,S924,0.4796,0.1206,0.3998,0.6867,8300,5,0.5617349397590361,0.5585542168674699,0.5636144578313254,0.5617639288286532,0.5544467090181752,0.5687690977094905,0.005060240963855489,0.014322388691315302
919,S925,0.2317,0.4221,0.3461,0.2588,1736,5,0.34423963133640556,0.3392857142857143,0.34965437788018433,0.3443743506292688,0.33056671199045495,0.3559979618166085,0.010368663594470029,0.025431249826153524
920,S926,0.4489,0.0896,0.4615,0.3061,3603,5,0.46422425756314184,0.4623924507354982,0.46544546211490423,0.46420419177678696,0.454464593293181,0.47442889616480366,0.0030530113794060565,0.019964302871622652
921,S927,0.0291,0.4869,0.484,0.4666,3236,5,0.25364647713226207,0.2469097651421508,0.2611248454882571,0.2536593088651428,0.2461868835651556,0.2614967804032272,0.014215080346106301,0.015309896838071602
922,S928,0.46,0.4201,0.1198,0.3629,5544,5,0.609992784992785,0.6087662337662337,0.6116522366522367,0.6101314529402626,0.6012158905577283,0.620063981396739,0.0028860028860029363,0.018848090839010734
923,S929,0.3791,0.3651,0.2559,0.4468,1310,5,0.5351145038167939,0.5229007633587787,0.5450381679389313,0.5352707352917144,0.5171315347514567,0.5530747538138943,0.022137404580152675,0.03594321906243758
924,S93,0.2656,0.3359,0.3985,0.3371,2493,5,0.38499799438427595,0.37906137184115524,0.3898916967509025,0.385116583891246,0.37461248488848664,0.39705019362518923,0.01083032490974728,0.02243770873670259
925,S930,0.2623,0.6249,0.1128,0.9834,1992,5,0.8848393574297189,0.8810240963855421,0.8875502008032129,0.8850283352758177,0.8667815026548591,0.9047088891179634,0.006526104417670764,0.03792738646310434
926,S931,0.2819,0.5648,0.1533,0.8686,9963,5,0.7784402288467329,0.7757703502960955,0.7800863193817124,0.7784622341242544,0.7706993375467887,0.7861382936016336,0.004315969085616822,0.01543895605484491
927,S932,0.2834,0.5009,0.2158,0.5508,9493,5,0.5609817760455073,0.5568313494153587,0.5651532708311388,0.5610481450508276,0.5547587493744612,0.568244228871929,0.008321921415780031,0.013485479497467812
928,S933,0.8282,0.1276,0.0442,0.5945,7369,5,0.9044646492061338,0.9022933912335459,0.905414574569141,0.9045029767386321,0.8943867722898392,0.9144388787078512,0.003121183335595079,0.020052106418012028
929,S934,0.1628,0.4147,0.4226,0.3114,9050,5,0.2862983425414365,0.2830939226519337,0.29027624309392264,0.2863404591934234,0.28155595975076975,0.2910368622673585,0.00718232044198891,0.00948090251658873
930,S935,0.0284,0.6118,0.3598,0.6143,5478,5,0.39492515516611904,0.3919313618108799,0.3968601679445053,0.39501615633459103,0.38700691028195167,0.40182996575897556,0.004928806133625396,0.014823055477023894
931,S936,0.3164,0.4841,0.1996,0.2809,6774,5,0.4505757307351639,0.4470032477118394,0.455565397106584,0.450580575473166,0.4430856337641851,0.45769051622164114,0.00856214939474459,0.014604882457456059
932,S937,0.3221,0.0586,0.6193,0.9905,1264,5,0.38734177215189874,0.3860759493670886,0.3876582278481013,0.38745792940350254,0.37145844296375385,0.4022587858983858,0.0015822784810126667,0.030800342934631963
933,S938,0.3537,0.0685,0.5779,0.7268,4177,5,0.40153220014364377,0.40004788125448887,0.4033995690687096,0.4014924587399108,0.393097133381368,0.4098088444972793,0.0033516878142207385,0.0167117111159113
934,S939,0.261,0.0822,0.6568,0.6614,4553,5,0.31697781682407206,0.31495717109598065,0.3191302437952998,0.3171226592965418,0.30971602516689745,0.32421464347691553,0.004173072699319158,0.014498618310018085
935,S94,0.4164,0.5271,0.0565,0.4923,2479,5,0.6709963695038321,0.6567164179104478,0.6837434449374747,0.6711535137566177,0.6571524711788924,0.6865596428203767,0.027027027027026973,0.02940717164148432
936,S940,0.4952,0.0372,0.4675,0.6486,2190,5,0.5218264840182648,0.5210045662100456,0.5223744292237443,0.5217061350730307,0.5077735545264254,0.5353191233789876,0.00136986301369868,0.027545568852562208
937,S941,0.1933,0.4546,0.3521,0.6415,8146,5,0.48868156150257797,0.484777805057697,0.4914068254357967,0.488723393059849,0.4811728885663489,0.49587851845145037,0.006629020378099704,0.01470562988510149
938,S942,0.2667,0.295,0.4383,0.7231,5853,5,0.48320519391764905,0.4799248248761319,0.48539210661199383,0.48323783813118054,0.47557201897532875,0.49160886222296574,0.0054672817358619175,0.01603684324763699
939,S943,0.3022,0.2955,0.4022,0.7025,8036,5,0.5093578894972624,0.5070930811348929,0.5140617222498756,0.5093857550131539,0.5019019728941703,0.516265555833099,0.006968641114982632,0.014363582938928698
940,S944,0.1931,0.5393,0.2676,0.375,8431,5,0.39845807140315503,0.396987308741549,0.400308385719369,0.3985364894532196,0.3919477088776021,0.40443500276141886,0.00332107697781997,0.012487293883816752
941,S945,0.2986,0.2836,0.4178,0.9392,7076,5,0.567495760316563,0.564584511023177,0.5693894855850763,0.5675226231281856,0.5595458830686151,0.5754675709681562,0.004804974561899322,0.01592168789954107
942,S946,0.2792,0.314,0.4068,0.2798,4953,5,0.36846355743993536,0.36281041792852814,0.3735110034322633,0.36854992365803974,0.3607617669127575,0.37557784998048926,0.01070058550373515,0.014816083067731745
943,S947,0.3481,0.2875,0.3644,0.8319,9287,5,0.5895337568644342,0.5884569828792936,0.5910412404436309,0.5895222489834491,0.5825039171977707,0.5966824550178923,0.0025842575643373333,0.014178537820121573
944,S948,0.0346,0.3803,0.5851,0.0577,8101,5,0.05977039871620787,0.05814097025058635,0.06135045056165905,0.05978031109327613,0.05734257406190679,0.062107336499895416,0.003209480311072703,0.004764762437988623
945,S949,0.1418,0.5755,0.2826,0.6325,1315,5,0.5061596958174905,0.4988593155893536,0.5178707224334601,0.5062552263003883,0.48916483689951074,0.5215881712901459,0.019011406844106515,0.03242333439063516
946,S95,0.125,0.6559,0.2191,0.8386,3581,5,0.674951130969003,0.6716001117006423,0.6794191566601508,0.6750562780570037,0.6630792177478488,0.6868277874939941,0.007819044959508581,0.023748569746145254
947,S950,0.0058,0.1526,0.8417,0.7428,9836,5,0.12118747458316388,0.11945912972753152,0.12230581537210249,0.12117822563292041,0.11825747998251634,0.12442778083645523,0.0028466856445709676,0.0061703008539388815
948,S951,0.3373,0.4343,0.2285,0.2706,2216,5,0.4626353790613718,0.45306859205776173,0.4720216606498195,0.46272213472264473,0.45122087339067485,0.4762203337680989,0.018953068592057754,0.024999460377424065
949,S952,0.5058,0.3032,0.191,0.9769,2186,5,0.806587374199451,0.8042086001829826,0.8101555352241537,0.8068438555442538,0.7902015968554112,0.8237558211178623,0.005946935041171164,0.03355422426245103
950,S953,0.1005,0.6121,0.2874,0.6395,5431,5,0.49099613330878294,0.4873872215061683,0.49254280979561776,0.4910034084110484,0.482692422303888,0.4992945296601671,0.005155588289449453,0.016602107356279094
951,S954,0.552,0.0959,0.3521,0.0363,7754,5,0.545370131545009,0.5448800619035337,0.5460407531596595,0.5454577453847136,0.538256793828003,0.5530054205257737,0.0011606912561258342,0.014748626697770773
952,S955,0.1805,0.4502,0.3693,0.5563,6034,5,0.43049386808087503,0.4212794166390454,0.4363606231355651,0.4304887322380904,0.4232717468227749,0.437991197115873,0.015081206496519728,0.014719450293098069
953,S956,0.4152,0.3256,0.2591,0.7383,9598,5,0.6652844342571369,0.6598249635340696,0.6710773077724526,0.6653902803177051,0.6580738696112405,0.6729488322915791,0.01125234423838295,0.01487496268033861
954,S957,0.3366,0.3798,0.2836,0.0331,3675,5,0.34269387755102043,0.3417687074829932,0.3436734693877551,0.342740904912915,0.33388987688057126,0.35120862682442955,0.001904761904761909,0.01731874994385829
955,S958,0.4251,0.3248,0.2501,0.0842,2019,5,0.4655770183259039,0.4606240713224368,0.4744923229321446,0.4657518083837033,0.45116649333944314,0.4784680071398181,0.013868251609707782,0.027301513800374932
956,S959,0.4699,0.0365,0.4936,0.0616,8961,5,0.4718223412565562,0.4711527731279991,0.47226872000892756,0.47197334105565497,0.4659672858819768,0.4785691735348252,0.0011159468809284756,0.01260188765284842
957,S96,0.2522,0.7202,0.0276,0.8261,5606,5,0.8489475561897967,0.8424901890831252,0.8535497681056011,0.8490204004556682,0.8378487174612798,0.8599873137603691,0.011059579022475896,0.02213859629908932
958,S960,0.7999,0.0892,0.1109,0.3526,8809,5,0.8336474060619821,0.8319900102168237,0.8367578612782381,0.8336786958562812,0.8244278866175128,0.8423180913834873,0.004767851061414419,0.017890204765974582
959,S961,0.4737,0.0712,0.455,0.0363,1184,5,0.49543918918918917,0.49324324324324326,0.4983108108108108,0.49568949573314974,0.47840840130022133,0.5131668533631545,0.0050675675675675436,0.034758452062933154
960,S962,0.1923,0.7871,0.0206,0.4463,1011,5,0.5378832838773492,0.5291790306627102,0.543026706231454,0.5381320664125089,0.5184196123368944,0.5585065499118591,0.013847675568743778,0.04008693757496473
961,S963,0.1095,0.293,0.5975,0.9214,2397,5,0.37872340425531914,0.37254901960784315,0.3829787234042553,0.3789356026230067,0.3673868928065305,0.3897860858212554,0.01042970379641217,0.022399193014724927
962,S964,0.5992,0.0155,0.3853,0.6028,7339,5,0.6174955716037607,0.6165690148521596,0.6182041150020439,0.6175646248237503,0.609186769889827,0.6265918041757437,0.0016351001498842166,0.017405034285916665
963,S965,0.3652,0.2375,0.3973,0.7318,9511,5,0.535211859951635,0.5332772579118915,0.5367469246136053,0.5352971945639996,0.5281786934266688,0.5417555844706752,0.0034696667017137806,0.01357689104400639
964,S966,0.4213,0.2607,0.3179,0.3506,6794,5,0.5206947306446865,0.5176626435089785,0.5244333235207536,0.5206748252643992,0.512568016005994,0.5284602803836267,0.006770680011775054,0.015892264377632692
965,S967,0.3776,0.354,0.2684,0.0093,8325,5,0.38974174174174175,0.38894894894894894,0.39015015015015014,0.38977914542963626,0.3834891050867686,0.3955829793974318,0.0012012012012012074,0.012093874310663222
966,S968,0.2231,0.1972,0.5797,0.7511,2827,5,0.37014503006720906,0.36469755925008845,0.37389458790237,0.3701629943021829,0.36022767190037797,0.3800909977971527,0.009197028652281558,0.019863325896774753
967,S969,0.4106,0.418,0.1714,0.6798,1580,5,0.6913924050632911,0.680379746835443,0.7018987341772152,0.691438889033473,0.6721984766920134,0.7089870117087371,0.021518987341772156,0.036788535016723745
968,S97,0.2746,0.024,0.7014,0.1424,4329,5,0.2877800877800878,0.2869022869022869,0.28851928851928854,0.28779668450862267,0.2804097602431397,0.29496573669247406,0.0016170016170016233,0.014555976449334374
969,S970,0.1071,0.5355,0.3574,0.3353,1711,5,0.30146113383985973,0.29222676797194624,0.31209818819403856,0.3014661118568484,0.2899785524871029,0.31269829211827194,0.019871420222092318,0.022719739631169023
